RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;AdjstdQtTax;RefPric;TradQty;FinInstrmQty
2022-09-23;BBASN355;BRBBAS3N0T17;EQUITY PUT;;;;;;;0,7;;
2022-09-23;BBASN360;BRBBAS3N0SN7;EQUITY PUT;;;;;;;0,77;;
2022-09-23;BBASN365;BRBBAS3N0SR8;EQUITY PUT;;;;;;;0,84;;
2022-09-23;BBASN370;BRBBAS3N0ST4;EQUITY PUT;;;;;;;0,93;;
2022-09-23;BBASN371;BRBBAS3N0TA2;EQUITY PUT;;;;;;;1,35;;
2022-09-23;BBASN372;BRBBAS3N0T58;EQUITY PUT;;;;;;;2,12;;
2022-09-23;BBASN375;BRBBAS3N0SY4;EQUITY PUT;;;;;;;1,02;;
2022-09-23;BBASN380;BRBBAS3N0SU2;EQUITY PUT;;;;;;;1,12;;
2022-09-23;BBASN390;BRBBAS3N0T33;EQUITY PUT;;;;;;;1,85;;
2022-09-23;BBASN410;BRBBAS3N0T41;EQUITY PUT;;;;;;;2,59;;
2022-09-23;BBASN430;BRBBAS3N0T82;EQUITY PUT;;;;;;;3,51;;
2022-09-23;BBASN450;BRBBAS3N0T66;EQUITY PUT;;;;;;;4,61;;
2022-09-23;BBASN470;BRBBAS3N0T74;EQUITY PUT;;;;;;;5,87;;
2022-09-23;BBASN495;BRBBAS3N0T90;EQUITY PUT;;;;;;;7,64;;
2022-09-23;BBASN520;BRBBAS3N0TC8;EQUITY PUT;;;;;;;10,38;;
2022-09-23;BBASN540;BRBBAS3N0TB0;EQUITY PUT;;;;;;;11,84;;
2022-09-23;BBASO310;BRBBAS3O0TW5;EQUITY PUT;;;;;;;0,36;;
2022-09-23;BBASO315;BRBBAS3O0TU9;EQUITY PUT;;;;;;;0,39;;
2022-09-23;BBASO32;BRBBAS3O0TV7;EQUITY PUT;;;;;;;0,42;;
2022-09-23;BBASO325;BRBBAS3O0TL8;EQUITY PUT;;;;;;;0,46;;
2022-09-23;BBASO33;BRBBAS3O0TO2;EQUITY PUT;;;;;;;0,5;;
2022-09-23;BBASO334;BRBBAS3O0TY1;EQUITY PUT;;;;;;;0,54;;
2022-09-23;BBASO339;BRBBAS3O0U79;EQUITY PUT;;;;;;;0,96;;
2022-09-23;BBASO340;BRBBAS3O0TQ7;EQUITY PUT;;;;;;;0,59;;
2022-09-23;BBASO345;BRBBAS3O0TM6;EQUITY PUT;;;;;;;0,65;;
2022-09-23;BBASO35;BRBBAS3O0TN4;EQUITY PUT;;;;;;;0,7;;
2022-09-23;BBASO354;BRBBAS3O0TR5;EQUITY PUT;;;;;;;0,77;;
2022-09-23;BBASO36;BRBBAS3O0TP9;EQUITY PUT;;;;;;;0,84;;
2022-09-23;BBASO364;BRBBAS3O0TZ8;EQUITY PUT;;;;;;;0,92;;
2022-09-23;BBASO369;BRBBAS3O0TT1;EQUITY PUT;;;;;;;1,01;;
2022-09-23;BBASO372;BRBBAS3O0U87;EQUITY PUT;;;;;;;1,69;;
2022-09-23;BBASO374;BRBBAS3O0TX3;EQUITY PUT;;;;;;;1,1;;
2022-09-23;BBASO38;BRBBAS3O0TS3;EQUITY PUT;;;;;;;1,21;;
2022-09-23;BBASO380;BRBBAS3O0U61;EQUITY PUT;;;;;;;1,94;;
2022-09-23;BBASO386;BRBBAS3O0RK4;EQUITY PUT;;;;;;;1,24;;
2022-09-23;BBASO395;BRBBAS3O0U53;EQUITY PUT;;;;;;;2,44;;
2022-09-23;BBASO445;BRBBAS3O0U95;EQUITY PUT;;;;;;;4,88;;
2022-09-23;BBASO460;BRBBAS3O0U46;EQUITY PUT;;;;;;;5,7;;
2022-09-23;BBASO470;BRBBAS3O0U12;EQUITY PUT;;;;;;;6,35;;
2022-09-23;BBASO495;BRBBAS3O0U04;EQUITY PUT;;;;;;;8,11;;
2022-09-23;BBASO498;BRBBAS3O0U38;EQUITY PUT;;;;;;;8,29;;
2022-09-23;BBASO500;BRBBAS3O0U20;EQUITY PUT;;;;;;;8,48;;
2022-09-23;BBASP213;BRBBAS3P0X24;EQUITY PUT;;;;;;;0,07;;
2022-09-23;BBASP218;BRBBAS3P0X08;EQUITY PUT;;;;;;;0,08;;
2022-09-23;BBASP223;BRBBAS3P0WZ1;EQUITY PUT;;;;;;;0,09;;
2022-09-23;BBASP228;BRBBAS3P0WQ0;EQUITY PUT;;;;;;;0,1;;
2022-09-23;BBASP233;BRBBAS3P0WV0;EQUITY PUT;;;;;;;0,12;;
2022-09-23;BBASP238;BRBBAS3P0W09;EQUITY PUT;;;;;;;0,13;;
2022-09-23;BBASP243;BRBBAS3P0W90;EQUITY PUT;;;;;;;0,15;;
2022-09-23;BBASP248;BRBBAS3P0WF3;EQUITY PUT;;;;;;;0,17;;
2022-09-23;BBASP253;BRBBAS3P0WD8;EQUITY PUT;;;;;;;0,18;;
2022-09-23;BBASP258;BRBBAS3P0W82;EQUITY PUT;;;;;;;0,2;;
2022-09-23;BBASP263;BRBBAS3P0WC0;EQUITY PUT;;;;;;;0,22;;
2022-09-23;BBASP268;BRBBAS3P0WT4;EQUITY PUT;;;;;;;0,24;;
2022-09-23;BBASP273;BRBBAS3P0VV2;EQUITY PUT;;;;;;;0,26;;
2022-09-23;BBASP278;BRBBAS3P0WR8;EQUITY PUT;;;;;;;0,29;;
2022-09-23;BBASP283;BRBBAS3P0W17;EQUITY PUT;;;;;;;0,31;;
2022-09-23;BBASP288;BRBBAS3P0X16;EQUITY PUT;;;;;;;0,33;;
2022-09-23;BBASP293;BRBBAS3P0W58;EQUITY PUT;;;;;;;0,36;;
2022-09-23;BBASP298;BRBBAS3P0WX6;EQUITY PUT;;;;;;;0,39;;
2022-09-23;BBASP300;BRBBAS3P0X40;EQUITY PUT;;;;;;;0,78;;
2022-09-23;BBASP303;BRBBAS3P0WY4;EQUITY PUT;;;;;;;0,42;;
2022-09-23;BBASP308;BRBBAS3P0WI7;EQUITY PUT;;;;;;;0,46;;
2022-09-23;BBASP31;BRBBAS3P0VM1;EQUITY PUT;;;;;;;0,41;;
2022-09-23;BBASP313;BRBBAS3P0W74;EQUITY PUT;;;;;;;0,5;;
2022-09-23;BBASP315;BRBBAS3P0VI9;EQUITY PUT;;;;;;;0,44;;
2022-09-23;BBASP318;BRBBAS3P0VZ3;EQUITY PUT;;;;;;;0,54;;
2022-09-23;BBASP32;BRBBAS3P0VJ7;EQUITY PUT;;;;;;;0,48;;
2022-09-23;BBASP323;BRBBAS3P0VY6;EQUITY PUT;;;;;;;0,58;;
2022-09-23;BBASP324;BRBBAS3P0VS8;EQUITY PUT;;;;;;;0,52;;
2022-09-23;BBASP328;BRBBAS3P0WS6;EQUITY PUT;;;;;;;0,63;;
2022-09-23;BBASP33;BRBBAS3P0VK5;EQUITY PUT;;;;;;;0,56;;
2022-09-23;BBASP333;BRBBAS3P0W41;EQUITY PUT;;;;;;;0,69;;
2022-09-23;BBASP334;BRBBAS3P0VN9;EQUITY PUT;;;;;;;0,61;;
2022-09-23;BBASP338;BRBBAS3P0WP2;EQUITY PUT;;;;;;;0,75;;
2022-09-23;BBASP34;BRBBAS3P0VL3;EQUITY PUT;;;;;;;0,72;;
2022-09-23;BBASP340;BRBBAS3P0VP4;EQUITY PUT;;;;;;;0,66;;
2022-09-23;BBASP343;BRBBAS3P0W66;EQUITY PUT;;;;;;;0,81;;
2022-09-23;BBASP348;BRBBAS3P0WL1;EQUITY PUT;;;;;;;0,89;;
2022-09-23;BBASP35;BRBBAS3P0VR0;EQUITY PUT;;;;;;;0,78;;
2022-09-23;BBASP350;BRBBAS3P0VT6;EQUITY PUT;;;;;;;1,51;;
2022-09-23;BBASP353;BRBBAS3P0WM9;EQUITY PUT;;;;;;;0,97;;
2022-09-23;BBASP354;BRBBAS3P0VH1;EQUITY PUT;;;;;;;0,85;;
2022-09-23;BBASP358;BRBBAS3P0WW8;EQUITY PUT;;;;;;;1,05;;
2022-09-23;BBASP36;BRBBAS3P0VF5;EQUITY PUT;;;;;;;0,93;;
2022-09-23;BBASP363;BRBBAS3P0VU4;EQUITY PUT;;;;;;;1,15;;
2022-09-23;BBASP365;BRBBAS3P0VO7;EQUITY PUT;;;;;;;1,01;;
2022-09-23;BBASP368;BRBBAS3P0WU2;EQUITY PUT;;;;;;;1,25;;
2022-09-23;BBASP370;BRBBAS3P0VQ2;EQUITY PUT;;;;;;;1,1;;
2022-09-23;BBASP373;BRBBAS3P0WO5;EQUITY PUT;;;;;;;1,36;;
2022-09-23;BBASP375;BRBBAS3P0VG3;EQUITY PUT;1,07;1,07;1,07;1,07;;;1,2;1;7900
2022-09-23;BBASP378;BRBBAS3P0W25;EQUITY PUT;;;;;;;1,48;;
2022-09-23;BBASP380;BRBBAS3P0VE8;EQUITY PUT;;;;;;;1,3;;
2022-09-23;BBASP383;BRBBAS3P0WJ5;EQUITY PUT;;;;;;;1,61;;
2022-09-23;BBASP388;BRBBAS3P0VX8;EQUITY PUT;;;;;;;1,74;;
2022-09-23;BBASP393;BRBBAS3P0WE6;EQUITY PUT;;;;;;;1,89;;
2022-09-23;BBASP398;BRBBAS3P0WG1;EQUITY PUT;;;;;;;2,05;;
2022-09-23;BBASP400;BRBBAS3P0X57;EQUITY PUT;;;;;;;2,75;;
2022-09-23;BBASP403;BRBBAS3P0X32;EQUITY PUT;;;;;;;2,21;;
2022-09-23;BBASP407;BRBBAS3P0XN5;EQUITY PUT;3,79;3,79;3,79;3,79;;;3,08;1;7900
2022-09-23;BBASP408;BRBBAS3P0WN7;EQUITY PUT;;;;;;;2,39;;
2022-09-23;BBASP413;BRBBAS3P0WA4;EQUITY PUT;;;;;;;2,57;;
2022-09-23;BBASP418;BRBBAS3P0WH9;EQUITY PUT;;;;;;;2,77;;
2022-09-23;BBASP423;BRBBAS3P0W33;EQUITY PUT;;;;;;;2,97;;
2022-09-23;BBASP427;BRBBAS3P0X73;EQUITY PUT;;;;;;;3,41;;
2022-09-23;BBASP428;BRBBAS3P0VW0;EQUITY PUT;;;;;;;3,18;;
2022-09-23;BBASP432;BRBBAS3P0XI5;EQUITY PUT;;;;;;;3,64;;
2022-09-23;BBASP437;BRBBAS3P0XA2;EQUITY PUT;;;;;;;3,89;;
2022-09-23;BBASP438;BRBBAS3P0WB2;EQUITY PUT;;;;;;;0,05;;
2022-09-23;BBASP442;BRBBAS3P0XF1;EQUITY PUT;;;;;;;4,14;;
2022-09-23;BBASP443;BRBBAS3P0WK3;EQUITY PUT;;;;;;;0,06;;
2022-09-23;BBASP447;BRBBAS3P0XB0;EQUITY PUT;;;;;;;4,4;;
2022-09-23;BBASP450;BRBBAS3P0X65;EQUITY PUT;;;;;;;4,54;;
2022-09-23;BBASP452;BRBBAS3P0XK1;EQUITY PUT;;;;;;;4,67;;
2022-09-23;BBASP457;BRBBAS3P0XD6;EQUITY PUT;;;;;;;4,95;;
2022-09-23;BBASP462;BRBBAS3P0XH7;EQUITY PUT;;;;;;;5,24;;
2022-09-23;BBASP467;BRBBAS3P0XE4;EQUITY PUT;;;;;;;5,54;;
2022-09-23;BBASP472;BRBBAS3P0X81;EQUITY PUT;;;;;;;5,84;;
2022-09-23;BBASP477;BRBBAS3P0XJ3;EQUITY PUT;;;;;;;6,16;;
2022-09-23;BBASP482;BRBBAS3P0XG9;EQUITY PUT;;;;;;;6,48;;
2022-09-23;BBASP487;BRBBAS3P0XL9;EQUITY PUT;;;;;;;6,8;;
2022-09-23;BBASP492;BRBBAS3P0XC8;EQUITY PUT;;;;;;;7,14;;
2022-09-23;BBASP495;BRBBAS3P0XM7;EQUITY PUT;;;;;;;8,01;;
2022-09-23;BBASP497;BRBBAS3P0X99;EQUITY PUT;;;;;;;7,48;;
2022-09-23;BBASP500;BRBBAS3P0T04;EQUITY PUT;;;;;;;5,95;;
2022-09-23;BBASQ31;BRBBAS3Q0RI6;EQUITY PUT;;;;;;;0,44;;
2022-09-23;BBASQ315;BRBBAS3Q0RJ4;EQUITY PUT;;;;;;;0,48;;
2022-09-23;BBASQ32;BRBBAS3Q0RH8;EQUITY PUT;;;;;;;0,52;;
2022-09-23;BBASQ324;BRBBAS3Q0RN6;EQUITY PUT;;;;;;;0,56;;
2022-09-23;BBASQ330;BRBBAS3Q0RF2;EQUITY PUT;;;;;;;0,6;;
2022-09-23;BBASQ334;BRBBAS3Q0RE5;EQUITY PUT;;;;;;;0,65;;
2022-09-23;BBASQ34;BRBBAS3Q0RO4;EQUITY PUT;;;;;;;0,71;;
2022-09-23;BBASQ344;BRBBAS3Q0RK2;EQUITY PUT;;;;;;;0,77;;
2022-09-23;BBASQ35;BRBBAS3Q0RP1;EQUITY PUT;;;;;;;0,84;;
2022-09-23;BBASQ354;BRBBAS3Q0RQ9;EQUITY PUT;;;;;;;0,91;;
2022-09-23;BBASQ36;BRBBAS3Q0RG0;EQUITY PUT;;;;;;;0,99;;
2022-09-23;BBASQ364;BRBBAS3Q0RM8;EQUITY PUT;;;;;;;1,07;;
2022-09-23;BBASQ37;BRBBAS3Q0RC9;EQUITY PUT;;;;;;;1,17;;
2022-09-23;BBASQ374;BRBBAS3Q0RD7;EQUITY PUT;;;;;;;1,27;;
2022-09-23;BBASQ38;BRBBAS3Q0RL0;EQUITY PUT;;;;;;;1,37;;
2022-09-23;BBASR195;BRBBAS3R0UA6;EQUITY PUT;;;;;;;0,07;;
2022-09-23;BBASR200;BRBBAS3R0TF7;EQUITY PUT;;;;;;;0,08;;
2022-09-23;BBASR205;BRBBAS3R0UG3;EQUITY PUT;;;;;;;0,1;;
2022-09-23;BBASR210;BRBBAS3R0TC4;EQUITY PUT;;;;;;;0,11;;
2022-09-23;BBASR215;BRBBAS3R0UD0;EQUITY PUT;;;;;;;0,13;;
2022-09-23;BBASR220;BRBBAS3R0TU6;EQUITY PUT;;;;;;;0,14;;
2022-09-23;BBASR225;BRBBAS3R0U56;EQUITY PUT;;;;;;;0,16;;
2022-09-23;BBASR230;BRBBAS3R0TQ4;EQUITY PUT;;;;;;;0,17;;
2022-09-23;BBASR235;BRBBAS3R0U80;EQUITY PUT;;;;;;;0,19;;
2022-09-23;BBASR240;BRBBAS3R0TJ9;EQUITY PUT;;;;;;;0,21;;
2022-09-23;BBASR245;BRBBAS3R0U64;EQUITY PUT;;;;;;;0,23;;
2022-09-23;BBASR250;BRBBAS3R0T34;EQUITY PUT;;;;;;;0,25;;
2022-09-23;BBASR255;BRBBAS3R0U49;EQUITY PUT;;;;;;;0,27;;
2022-09-23;BBASR260;BRBBAS3R0TK7;EQUITY PUT;;;;;;;0,29;;
2022-09-23;BBASR265;BRBBAS3R0UE8;EQUITY PUT;;;;;;;0,31;;
2022-09-23;BBASR270;BRBBAS3R0TA8;EQUITY PUT;;;;;;;0,34;;
2022-09-23;BBASR275;BRBBAS3R0UM1;EQUITY PUT;;;;;;;0,37;;
2022-09-23;BBASR280;BRBBAS3R0T26;EQUITY PUT;;;;;;;0,39;;
2022-09-23;BBASR285;BRBBAS3R0UN9;EQUITY PUT;;;;;;;0,42;;
2022-09-23;BBASR290;BRBBAS3R0T42;EQUITY PUT;;;;;;;0,46;;
2022-09-23;BBASR295;BRBBAS3R0U31;EQUITY PUT;;;;;;;0,49;;
2022-09-23;BBASR30;BRBBAS3R0TN1;EQUITY PUT;;;;;;;0,53;;
2022-09-23;BBASR305;BRBBAS3R0UC2;EQUITY PUT;;;;;;;0,57;;
2022-09-23;BBASR31;BRBBAS3R0TT8;EQUITY PUT;;;;;;;0,62;;
2022-09-23;BBASR315;BRBBAS3R0TX0;EQUITY PUT;;;;;;;0,67;;
2022-09-23;BBASR32;BRBBAS3R0TR2;EQUITY PUT;;;;;;;0,73;;
2022-09-23;BBASR325;BRBBAS3R0U72;EQUITY PUT;;;;;;;0,79;;
2022-09-23;BBASR330;BRBBAS3R0TI1;EQUITY PUT;;;;;;;0,85;;
2022-09-23;BBASR335;BRBBAS3R0TY8;EQUITY PUT;;;;;;;0,92;;
2022-09-23;BBASR340;BRBBAS3R0T67;EQUITY PUT;;;;;;;1;;
2022-09-23;BBASR345;BRBBAS3R0U15;EQUITY PUT;;;;;;;1,09;;
2022-09-23;BBASR350;BRBBAS3R0TE0;EQUITY PUT;;;;;;;1,18;;
2022-09-23;BBASR355;BRBBAS3R0UF5;EQUITY PUT;;;;;;;1,27;;
2022-09-23;BBASR36;BRBBAS3R0TM3;EQUITY PUT;;;;;;;1,38;;
2022-09-23;BBASR365;BRBBAS3R0U07;EQUITY PUT;;;;;;;1,49;;
2022-09-23;BBASR370;BRBBAS3R0TP6;EQUITY PUT;;;;;;;1,61;;
2022-09-23;BBASR375;BRBBAS3R0UB4;EQUITY PUT;;;;;;;1,74;;
2022-09-23;BBASR380;BRBBAS3R0TL5;EQUITY PUT;;;;;;;1,88;;
2022-09-23;BBASR385;BRBBAS3R0UI9;EQUITY PUT;;;;;;;2,02;;
2022-09-23;BBASR390;BRBBAS3R0TG5;EQUITY PUT;;;;;;;2,18;;
2022-09-23;BBASR395;BRBBAS3R0UK5;EQUITY PUT;;;;;;;2,34;;
2022-09-23;BBASR400;BRBBAS3R0T91;EQUITY PUT;;;;;;;2,51;;
2022-09-23;BBASR405;BRBBAS3R0TW2;EQUITY PUT;;;;;;;2,69;;
2022-09-23;BBASR410;BRBBAS3R0TB6;EQUITY PUT;;;;;;;2,88;;
2022-09-23;BBASR415;BRBBAS3R0TV4;EQUITY PUT;;;;;;;3,08;;
2022-09-23;BBASR420;BRBBAS3R0T75;EQUITY PUT;;;;;;;3,28;;
2022-09-23;BBASR425;BRBBAS3R0U23;EQUITY PUT;;;;;;;3,5;;
2022-09-23;BBASR430;BRBBAS3R0TO9;EQUITY PUT;;;;;;;3,72;;
2022-09-23;BBASR435;BRBBAS3R0UL3;EQUITY PUT;;;;;;;3,95;;
2022-09-23;BBASR440;BRBBAS3R0TD2;EQUITY PUT;;;;;;;4,19;;
2022-09-23;BBASR445;BRBBAS3R0TZ5;EQUITY PUT;;;;;;;4,44;;
2022-09-23;BBASR45;BRBBAS3R0TS0;EQUITY PUT;;;;;;;4,69;;
2022-09-23;BBASR455;BRBBAS3R0UO7;EQUITY PUT;;;;;;;4,96;;
2022-09-23;BBASR460;BRBBAS3R0T18;EQUITY PUT;;;;;;;5,23;;
2022-09-23;BBASR465;BRBBAS3R0U98;EQUITY PUT;;;;;;;5,51;;
2022-09-23;BBASR470;BRBBAS3R0T59;EQUITY PUT;;;;;;;5,8;;
2022-09-23;BBASR475;BRBBAS3R0UH1;EQUITY PUT;;;;;;;6,09;;
2022-09-23;BBASR480;BRBBAS3R0T83;EQUITY PUT;;;;;;;6,39;;
2022-09-23;BBASR485;BRBBAS3R0UJ7;EQUITY PUT;;;;;;;6,7;;
2022-09-23;BBASR490;BRBBAS3R0TH3;EQUITY PUT;;;;;;;7,02;;
2022-09-23;BBASS300;BRBBAS3S0PC1;EQUITY PUT;;;;;;;0,39;;
2022-09-23;BBAST450;BRBBAS3T0TG3;EQUITY PUT;4,62;4,97;4,91;4,97;;;4,95;2;600
2022-09-23;BBASU380;BRBBAS3U0RC3;EQUITY PUT;;;;;;;1,52;;
2022-09-23;BBASU390;BRBBAS3U0RD1;EQUITY PUT;;;;;;;1,75;;
2022-09-23;BBASU405;BRBBAS3U0U84;EQUITY PUT;;;;;;;3,15;;
2022-09-23;BBASU440;BRBBAS3U0R97;EQUITY PUT;;;;;;;3,34;;
2022-09-23;BBASV136;BRBBAS3V0QM3;EQUITY PUT;;;;;;;0,01;;
2022-09-23;BBASV146;BRBBAS3V0QL5;EQUITY PUT;;;;;;;0,01;;
2022-09-23;BBASV196;BRBBAS3V0QJ9;EQUITY PUT;;;;;;;0,01;;
2022-09-23;BBASV198;BRBBAS3V0QI1;EQUITY PUT;;;;;;;0,01;;
2022-09-23;BBASV201;BRBBAS3V0QK7;EQUITY PUT;;;;;;;0,01;;
2022-09-23;BBASV238;BRBBAS3V0RP4;EQUITY PUT;0,01;0,01;0,01;0,01;;;0,01;1;5000
2022-09-23;BBASV243;BRBBAS3V0S86;EQUITY PUT;;;;;;;0,01;;
2022-09-23;BBASV248;BRBBAS3V0RY6;EQUITY PUT;;;;;;;0,01;;
2022-09-23;BBASV253;BRBBAS3V0RM1;EQUITY PUT;;;;;;;0,01;;
2022-09-23;BBASV256;BRBBAS3V0S78;EQUITY PUT;;;;;;;0,01;;
2022-09-23;BBASV258;BRBBAS3V0RQ2;EQUITY PUT;;;;;;;0,01;;
2022-09-23;BBASV261;BRBBAS3V0S94;EQUITY PUT;;;;;;;0,01;;
2022-09-23;BBASV263;BRBBAS3V0RV2;EQUITY PUT;;;;;;;0,01;;
2022-09-23;BBASV266;BRBBAS3V0SD8;EQUITY PUT;;;;;;;0,01;;
2022-09-23;BBASV268;BRBBAS3V0SF3;EQUITY PUT;;;;;;;0,01;;
2022-09-23;BBASV271;BRBBAS3V0RN9;EQUITY PUT;;;;;;;0,01;;
2022-09-23;BBASV273;BRBBAS3V0SA4;EQUITY PUT;0,01;0,02;0,01;0,02;;;0,01;4;30000
2022-09-23;BBASV276;BRBBAS3V0S37;EQUITY PUT;;;;;;;0,01;;
2022-09-23;BBASV278;BRBBAS3V0RW0;EQUITY PUT;0,02;0,02;0,02;0,02;;;0,01;2;20000
2022-09-23;BBASV283;BRBBAS3V0RO7;EQUITY PUT;;;;;;;0,01;;
2022-09-23;BBASV286;BRBBAS3V0S11;EQUITY PUT;;;;;;;0,01;;
2022-09-23;BBASV288;BRBBAS3V0S29;EQUITY PUT;;;;;;;0,01;;
2022-09-23;BBASV289;BRBBAS3V0QQ4;EQUITY PUT;0,02;0,03;0,02;0,03;;;0,01;3;1200
2022-09-23;BBASV291;BRBBAS3V0S52;EQUITY PUT;;;;;;;0,01;;
2022-09-23;BBASV293;BRBBAS3V0RT6;EQUITY PUT;0,04;0,06;0,04;0,05;;;0,01;6;12600
2022-09-23;BBASV296;BRBBAS3V0SE6;EQUITY PUT;;;;;;;0,01;;
2022-09-23;BBASV298;BRBBAS3V0S60;EQUITY PUT;;;;;;;0,01;;
2022-09-23;BBASV302;BRBBAS3V0RR0;EQUITY PUT;;;;;;;0,01;;
2022-09-23;BBASV303;BRBBAS3V0QY8;EQUITY PUT;0,04;0,06;0,04;0,04;;;0,01;44;152000
2022-09-23;BBASV307;BRBBAS3V0SC0;EQUITY PUT;0,05;0,05;0,05;0,05;;;0,02;1;500
2022-09-23;BBASV308;BRBBAS3V0RE8;EQUITY PUT;0,04;0,05;0,04;0,04;;;0,01;2;15200
2022-09-23;BBASV312;BRBBAS3V0SB2;EQUITY PUT;0,05;0,05;0,05;0,05;;;0,02;1;1000
2022-09-23;BBASV313;BRBBAS3V0RA6;EQUITY PUT;;;;;;;0,02;;
2022-09-23;BBASV317;BRBBAS3V0RS8;EQUITY PUT;0,05;0,05;0,05;0,05;;;0,03;1;2000
2022-09-23;BBASV318;BRBBAS3V0RF5;EQUITY PUT;;;;;;;0,03;;
2022-09-23;BBASV323;BRBBAS3V0R95;EQUITY PUT;0,08;0,08;0,08;0,08;;;0,03;2;500
2022-09-23;BBASV328;BRBBAS3V0R53;EQUITY PUT;0,07;0,08;0,07;0,08;;;0,04;6;7500
2022-09-23;BBASV338;BRBBAS3V0RH1;EQUITY PUT;0,1;0,11;0,1;0,11;;;0,07;11;11100
2022-09-23;BBASV343;BRBBAS3V0R12;EQUITY PUT;0,11;0,12;0,11;0,12;;;0,09;8;15500
2022-09-23;BBASV348;BRBBAS3V0R79;EQUITY PUT;0,12;0,14;0,13;0,14;;;0,12;12;13000
2022-09-23;BBASV350;BRBBAS3V0QH3;EQUITY PUT;0,08;0,09;0,08;0,08;;;0,06;4;2800
2022-09-23;BBASV353;BRBBAS3V0R20;EQUITY PUT;0,13;0,18;0,15;0,18;;;0,15;43;106600
2022-09-23;BBASV358;BRBBAS3V0R38;EQUITY PUT;0,19;0,22;0,19;0,19;;;0,19;8;7300
2022-09-23;BBASV363;BRBBAS3V0R87;EQUITY PUT;0,2;0,27;0,23;0,2;;;0,24;20;40400
2022-09-23;BBASV368;BRBBAS3V0R04;EQUITY PUT;0,26;0,35;0,29;0,33;;;0,29;50;126600
2022-09-23;BBASV371;BRBBAS3V0T69;EQUITY PUT;0,46;0,57;0,52;0,53;;;0,49;68;40800
2022-09-23;BBASV378;BRBBAS3V0R46;EQUITY PUT;0,31;0,51;0,47;0,31;;;0,44;50;60700
2022-09-23;BBASV379;BRBBAS3V0QP6;EQUITY PUT;0,3;0,42;0,38;0,39;;;0,36;32;28400
2022-09-23;BBASV388;BRBBAS3V0RB4;EQUITY PUT;0,46;0,76;0,61;0,7;;;0,65;184;606900
2022-09-23;BBASV389;BRBBAS3V0QN1;EQUITY PUT;0,49;0,62;0,57;0,53;;;0,54;108;210600
2022-09-23;BBASV398;BRBBAS3V0QR2;EQUITY PUT;0,82;1,08;1;0,96;;;0,93;199;392500
2022-09-23;BBASV399;BRBBAS3V0QO9;EQUITY PUT;0,63;0,91;0,83;0,84;;;0,78;95;123400
2022-09-23;BBASV403;BRBBAS3V0RI9;EQUITY PUT;0,97;1,26;1,18;1,1;;;1,1;362;249800
2022-09-23;BBASV408;BRBBAS3V0RG3;EQUITY PUT;1,14;1,48;1,3;1,37;;;1,29;168;192600
2022-09-23;BBASV413;BRBBAS3V0R61;EQUITY PUT;1,36;1,71;1,57;1,57;;;1,5;459;208200
2022-09-23;BBASV418;BRBBAS3V0QS0;EQUITY PUT;1,61;1,97;1,78;1,75;;;1,73;309;149400
2022-09-23;BBASV421;BRBBAS3V0SN7;EQUITY PUT;;;;;;;17,4;;
2022-09-23;BBASV423;BRBBAS3V0QW2;EQUITY PUT;1,86;2,25;2,05;2,13;;;1,98;740;261500
2022-09-23;BBASV427;BRBBAS3V0SM9;EQUITY PUT;;;;;;;18,39;;
2022-09-23;BBASV428;BRBBAS3V0RD0;EQUITY PUT;2,13;2,54;2,31;2,34;;;2,26;261;127900
2022-09-23;BBASV433;BRBBAS3V0QX0;EQUITY PUT;2,4;2,87;2,66;2,62;;;2,55;474;63600
2022-09-23;BBASV437;BRBBAS3V0SG1;EQUITY PUT;3;3,36;3,13;3,19;;;3,03;40;7400
2022-09-23;BBASV438;BRBBAS3V0QV4;EQUITY PUT;2,83;3,14;2,92;2,93;;;2,87;102;28400
2022-09-23;BBASV442;BRBBAS3V0SP2;EQUITY PUT;;;;;;;19,37;;
2022-09-23;BBASV443;BRBBAS3V0RC2;EQUITY PUT;3,11;3,64;3,35;3,33;;;3,2;222;28200
2022-09-23;BBASV447;BRBBAS3V0SQ0;EQUITY PUT;;;;;;;20,36;;
2022-09-23;BBASV448;BRBBAS3V0RJ7;EQUITY PUT;3,48;3,98;3,67;3,59;;;3,55;346;42300
2022-09-23;BBASV452;BRBBAS3V0SZ1;EQUITY PUT;;;;;;;21,35;;
2022-09-23;BBASV453;BRBBAS3V0QZ5;EQUITY PUT;3,85;4;3,92;3,94;;;3,91;14;6300
2022-09-23;BBASV457;BRBBAS3V0SH9;EQUITY PUT;;;;;;;22,34;;
2022-09-23;BBASV458;BRBBAS3V0QU6;EQUITY PUT;;;;;;;4,29;;
2022-09-23;BBASV462;BRBBAS3V0T44;EQUITY PUT;;;;;;;23,33;;
2022-09-23;BBASV463;BRBBAS3V0QT8;EQUITY PUT;4,68;4,87;4,78;4,75;;;4,69;55;14500
2022-09-23;BBASV466;BRBBAS3V0S03;EQUITY PUT;;;;;;;5,1;;
2022-09-23;BBASV468;BRBBAS3V0SR8;EQUITY PUT;;;;;;;24,32;;
2022-09-23;BBASV471;BRBBAS3V0RU4;EQUITY PUT;;;;;;;5,51;;
2022-09-23;BBASV473;BRBBAS3V0SW8;EQUITY PUT;;;;;;;25,31;;
